YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY,0
2018,9,21,26.65,0.0,1.79,96.5,620,(53.21811885870582-0.00044344003588007465j)
2018,9,22,26.44,0.0,1.66,97.12,620,(59.48648395898654+0.00035322211309924534j)
2018,9,23,26.27,0.0,1.56,97.44,620,(64.09301508642574-0.0001711096427711648j)
2018,9,0,26.14,0.0,1.49,97.62,621,(64.68298958646334+2.6885900798367445e-05j)
2018,9,1,26.02,0.0,1.42,97.69,621,(63.044776225840664-4.158290249682748e-06j)
2018,9,2,25.89,0.0,1.3,97.88,621,(60.721939767014334+4.789280322391122e-05j)
2018,9,3,25.8,0.0,1.21,98.06,621,(57.306213212134146-0.00010977378914885596j)
2018,9,4,25.71,0.0,1.15,98.06,621,(53.14137871791952+0.00019520273260964445j)
2018,9,5,25.65,0.0,1.12,98.19,621,(47.69824311598812-0.00028459510500281765j)
2018,9,6,26.14,46.75,1.44,97.31,621,(56.68814966956773+0.0005128211317891825j)
2018,9,7,27.02,171.32,2.11,95.44,621,(76.52542475917166-0.00030645417276957225j)
2018,9,8,28.01,308.13,2.11,93.5,621,(77.63272241321623-0.0002913621990580448j)
2018,9,9,29.48,434.3,2.1,86.56,621,(81.16358105553763-0.00032164601433626896j)
2018,9,10,30.77,520.7,2.14,79.81,621,(91.40847103032536-0.00043855125639154197j)
2018,9,11,31.5,602.42,2.17,76.12,621,(102.79918766701405-0.0006454285319906791j)
2018,9,12,31.76,558.22,2.17,75.0,621,(109.00037233802126-0.0007025095804164491j)
2018,9,13,31.55,435.9,2.1,75.69,621,(112.26161300482332-0.0006698033110165453j)
2018,9,14,31.23,279.08,1.94,77.56,621,(111.39979662347267-0.000619415554758907j)
2018,9,15,30.74,176.02,1.86,79.88,621,(104.32530871191432-0.0005955832935021027j)
2018,9,16,29.89,113.97,1.86,82.5,621,(93.91513061025088-0.0006194534769048763j)
2018,9,17,28.89,34.83,1.33,89.12,621,(80.54258643648774-0.0005425624155493837j)
2018,9,18,27.92,0.0,0.92,93.25,621,(69.65266778620328-0.00033935094850728886j)
2018,9,19,27.55,0.0,0.97,93.81,621,(75.8709817624874-0.00013188596288212846j)
2018,9,20,27.3,0.0,1.08,94.19,621,(75.08369872369245-0.00029877143526490987j)
2018,9,21,27.08,0.0,1.11,94.75,621,(74.34198816733341-0.00027149008044106667j)
2018,9,22,26.89,0.0,1.08,95.38,621,(73.92005054117479-0.0002555301314418249j)
2018,9,23,26.72,0.0,1.05,95.88,621,(72.3786173152441-0.00024214718749248135j)
2018,9,0,26.61,0.0,1.09,96.31,622,(70.28791687886707-0.00019943663859510395j)
2018,9,1,26.49,0.0,1.17,96.62,622,(66.27058569793729-0.00013973113559941536j)
2018,9,2,26.38,0.0,1.31,96.69,622,(61.1235589936726-3.333107149256332e-05j)
2018,9,3,26.25,0.0,1.53,96.69,622,(57.17255237945271+9.733383343328874e-05j)
2018,9,4,26.04,0.0,1.77,96.25,622,(53.48440505389914-0.00019853167764578064j)
2018,9,5,25.81,0.0,1.85,96.44,622,(50.13351123927058+0.00028872438603960563j)
2018,9,6,25.87,54.3,2.06,96.0,622,(60.042179184809-0.0004569126434769141j)
2018,9,7,26.37,206.06,2.46,94.19,622,(89.67125017974561+0.00021421564419511118j)
2018,9,8,27.05,374.73,2.58,91.12,622,(84.44874615064963+0.0005269051587182038j)
2018,9,9,27.95,534.44,2.53,87.75,622,(87.4480039923631+0.00045346871539009694j)
2018,9,10,28.83,671.01,2.21,84.94,622,(95.68151780190458+0.0005437794166620718j)
2018,9,11,29.61,705.73,1.8,82.0,622,(98.29563183141731+0.0006196938228712916j)
2018,9,12,30.12,644.06,1.43,79.69,622,(97.89664958872635+0.0006131705666432275j)
2018,9,13,30.32,529.55,1.12,78.5,622,(91.62609590331999+0.0005801380620265699j)
2018,9,14,30.37,369.87,0.93,78.12,622,(85.89823769030198+0.0005290758269447681j)
2018,9,15,30.3,149.8,0.78,78.38,622,(79.7068997337629+0.00045072553293172145j)
2018,9,16,30.15,100.62,0.68,79.81,622,(67.75419509561371+0.00030084378967316j)
2018,9,17,29.48,36.35,0.64,82.69,622,(60.95041684306785+5.979336256845658e-05j)
2018,9,18,28.31,0.0,0.6,87.94,622,(45.05708873522611-7.336177904422439e-05j)
2018,9,19,27.76,0.0,0.67,90.38,622,(48.618415962087504+0.0004909647190938496j)
2018,9,20,27.33,0.0,0.73,91.88,622,(50.831878438825676-0.0004228432315607533j)
2018,9,21,26.99,0.0,0.78,92.94,622,(51.2706689761101+0.0003628187964614843j)
2018,9,22,26.7,0.0,0.81,93.75,622,(50.48430974482679-0.0003449335799445792j)
2018,9,23,26.45,0.0,0.8,94.31,622,(49.33381260674991+0.00036003617225363344j)
2018,9,0,26.25,0.0,0.75,94.75,623,(45.51610196280541-0.0003623424266908475j)
2018,9,1,26.11,0.0,0.68,94.81,623,(42.19045651660558+0.00043326142216450333j)
2018,9,2,26.05,0.0,0.64,94.31,623,(39.25100539677768-0.0004894530743994807j)
2018,9,3,26.05,0.0,0.61,93.69,623,(39.00550060181963+0.000572883492531704j)
2018,9,4,26.02,0.0,0.57,93.25,623,(39.24218913978873-0.0005896715220055447j)
2018,9,5,26.07,0.0,0.48,92.44,623,(39.90342342952045+0.0005983337239373833j)
2018,9,6,26.42,45.57,0.2,93.31,623,(51.19354068389752-0.0007285623556908001j)
2018,9,7,26.94,185.85,0.37,93.31,623,(76.6842680899669+0.0005376987385004015j)
2018,9,8,28.12,359.18,0.88,87.31,623,(82.44677966721666+0.00030209245516592406j)
2018,9,9,29.52,508.7,1.16,80.44,623,(85.89955349696358+0.00043167514469017007j)
2018,9,10,30.4,649.32,1.24,76.44,623,(86.50642491528828+0.0004729490055918002j)
2018,9,11,30.88,688.79,1.25,74.31,623,(84.70600326242646+0.0004657341008701259j)
2018,9,12,31.07,716.98,1.14,73.75,623,(79.52150775501192+0.0004116429844097787j)
2018,9,13,31.11,631.34,0.96,73.5,623,(72.98997950580998+0.00030573644932380904j)
2018,9,14,31.05,527.57,0.71,73.56,623,(66.77768279368192+0.0001707245480650067j)
2018,9,15,30.95,358.68,0.57,75.12,623,(61.09047665449398+3.926088776395183e-05j)
2018,9,16,30.81,181.34,0.59,74.56,623,(52.38263490466636-7.98187388222611e-05j)
2018,9,17,30.14,45.3,0.47,78.06,623,(46.764843798023016+0.0002812351971495374j)
2018,9,18,29.71,0.0,0.37,77.56,623,(36.192768219582106-0.0003187286838068629j)
2018,9,19,29.39,0.0,0.39,78.44,623,(38.83308307214814+0.0006257762916524735j)
2018,9,20,28.86,0.0,0.49,81.56,623,(41.38197051657664-0.0006038050657190632j)
2018,9,21,28.42,0.0,0.58,83.69,623,(43.45218091902853+0.0005629332638798281j)
2018,9,22,27.83,0.0,0.62,86.81,623,(45.00727356898029-0.0005250363743319808j)
2018,9,23,27.17,0.0,0.66,90.5,623,(46.016844637356755+0.0004943376617368969j)
2018,9,0,26.65,0.0,0.7,92.81,624,(45.73113221679215-0.00046363169938505827j)
2018,9,1,26.3,0.0,0.74,93.94,624,(44.61621915141289+0.00046097118309893127j)
2018,9,2,26.01,0.0,0.77,94.75,624,(42.204574043709755-0.00046581162346675446j)
2018,9,3,25.8,0.0,0.76,95.38,624,(41.22619612173004+0.0005222080291811685j)
2018,9,4,25.62,0.0,0.74,95.75,624,(40.178912508289514-0.0005384024754722161j)
2018,9,5,25.44,0.0,0.71,96.06,624,(40.06484687300581+0.0005692199349037999j)
2018,9,6,25.92,43.07,0.82,95.75,624,(54.147513691451294-0.0007626343281962273j)
2018,9,7,26.82,139.81,1.46,92.06,624,(75.86787138004757+0.00040616081716041065j)
2018,9,8,27.84,269.1,1.48,88.88,624,(68.61437419411146+0.00022764837020639766j)
2018,9,9,29.08,448.5,1.74,83.56,624,(69.78014497706316+8.245998032008767e-05j)
2018,9,10,29.87,612.66,1.84,79.94,624,(74.60763801435695+0.0001185594683894084j)
2018,9,11,30.54,703.56,1.74,77.12,624,(77.44570786966065+0.00022810929924268244j)
2018,9,12,30.89,769.88,1.5,75.25,624,(88.817249014388+0.0003262424716312682j)
2018,9,13,30.94,737.73,1.29,74.31,624,(100.4880743550433+0.0005743406651016909j)
2018,9,14,30.8,642.33,1.31,74.5,624,(98.34992589471955+0.0006097834086952386j)
2018,9,15,30.62,449.27,1.23,76.5,624,(69.90653616101511+0.00042011775654372173j)
2018,9,16,30.35,238.16,1.17,77.5,624,(32.61278786649393+4.387522612769806e-05j)
2018,9,17,29.35,53.52,0.83,83.69,624,(25.594129555533932-0.00042069749031853126j)
2018,9,18,28.62,0.0,0.67,85.12,624,(30.027093599776816+0.0007247323759968403j)
2018,9,19,28.54,0.0,0.68,83.06,624,(36.47715766578756-0.0007647784916922661j)
2018,9,20,28.37,0.0,0.66,82.56,624,(39.79919139795906+0.0006269695302116922j)
2018,9,21,28.02,0.0,0.67,83.56,624,(38.997487334198865-0.0005149645919166508j)
2018,9,22,27.51,0.0,0.69,85.94,624,(33.71934515521473+0.0004449417667958657j)
2018,9,23,26.96,0.0,0.71,88.75,624,(32.087772512305406-0.0005385722794926301j)
2018,9,0,26.47,0.0,0.7,91.25,625,(44.24434330965366+0.0008571277651156719j)
2018,9,1,26.06,0.0,0.72,93.0,625,(66.57252780181462-0.0007593371431083596j)
2018,9,2,25.77,0.0,0.73,94.0,625,(71.66174455616478-1.926447185807795e-05j)
2018,9,3,25.58,0.0,0.74,94.56,625,(72.16411895603676-0.00019068603135481726j)
2018,9,4,25.45,0.0,0.73,94.75,625,(72.5281462644433-0.0001976638157746935j)
2018,9,5,25.33,0.0,0.73,94.88,625,(68.58575361954874-0.00019543189779990712j)
2018,9,6,26.12,61.59,0.83,94.12,625,(84.50217699216675-0.00012036908638902568j)
2018,9,7,27.45,238.06,1.34,88.5,625,(94.64038360678484-0.0005567941162697057j)
2018,9,8,29.41,418.39,1.6,81.0,625,(80.17288155967955-0.0005316815108240835j)
