YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY
2019,8,3,25.66,0,1.3,97.69,960
2019,8,4,25.62,0,1.68,97.44,960
2019,8,5,25.63,0,2.08,97.19,960
2019,8,6,26.26,49.02,2.69,96.25,960
2019,8,7,27.12,163.14,3.1,94.31,960
2019,8,8,27.82,230.18,3.65,92.5,960
2019,8,9,28.24,243.48,3.92,91,960
2019,8,10,28.68,602.02,4.49,89.06,960
2019,8,11,29.12,587.54,4.85,87.25,960
2019,8,12,29.5,623.64,4.99,85.44,960
2019,8,13,29.65,611.05,4.93,84.19,960
2019,8,14,29.55,523.14,4.85,83.81,960
2019,8,15,29.11,421.76,4.51,84.94,960
2019,8,16,28.55,254.48,3.93,87.19,960
2019,8,17,27.83,109.42,3.1,90.75,960
2019,8,18,26.78,10.56,2.11,94.62,960
2019,8,19,26.3,0,1.84,96,960
2019,8,20,26.01,0,1.64,96.75,960
2019,8,21,25.82,0,1.66,96.94,960
2019,8,22,25.69,0,1.82,97.06,960
2019,8,23,25.62,0,2.05,96.94,960
2019,8,0,25.56,0,2.25,96.75,961
2019,8,1,25.51,0,2.23,96.75,961
2019,8,2,25.54,0,2.39,96.31,961
2019,8,3,25.55,0,2.31,96.19,961
2019,8,4,25.44,0,2.02,96.62,961
2019,8,5,25.31,0,1.79,97.19,961
2019,8,6,26.29,92.17,2.51,95.56,961
2019,8,7,27.67,253.41,2.81,91.69,961
2019,8,8,29.01,438.01,3.09,85.88,961
2019,8,9,29.92,594.47,3.29,82.25,961
2019,8,10,30.73,735.63,3.41,79.75,961
2019,8,11,31.3,667.46,3.42,77.81,961
2019,8,12,31.66,718.29,3.39,76.56,961
2019,8,13,31.83,695.4,3.35,76,961
2019,8,14,31.75,549.87,3.32,76,961
2019,8,15,31.42,408.88,3.22,77.38,961
2019,8,16,30.78,240.88,2.84,81.12,961
2019,8,17,29.77,98.51,2.48,84.81,961
2019,8,18,28.26,9.56,1.79,91.56,961
2019,8,19,27.62,0,1.91,93.19,961
2019,8,20,27.16,0,1.92,94.44,961
2019,8,21,26.75,0,1.75,95.69,961
2019,8,22,26.36,0,1.6,96.69,961
2019,8,23,25.98,0,1.4,97.69,961
2019,8,0,25.65,0,1.17,98.31,962
2019,8,1,25.37,0,0.98,98.62,962
2019,8,2,25.15,0,0.85,98.75,962
2019,8,3,25.05,0,0.87,98.62,962
2019,8,4,25.01,0,0.98,98.56,962
2019,8,5,25,0,1.05,98.44,962
2019,8,6,26.37,88.77,2.02,95.56,962
2019,8,7,27.89,252.51,2.44,90.5,962
2019,8,8,29.3,448.45,2.65,85.25,962
2019,8,9,30.37,617.91,2.65,81.31,962
2019,8,10,31.19,664.2,2.52,77.94,962
2019,8,11,31.73,691.91,2.42,75.62,962
2019,8,12,32.09,642.09,2.37,74,962
2019,8,13,32.21,552.57,2.29,73.25,962
2019,8,14,32,349.64,2.15,73.38,962
2019,8,15,31.66,266.32,1.9,75.44,962
2019,8,16,31.26,171.37,1.73,78.44,962
2019,8,17,30.23,73.76,1.74,81.5,962
2019,8,18,28.82,8.38,1.24,90.5,962
2019,8,19,28.14,0,1.36,92.56,962
2019,8,20,27.8,0,1.55,93.62,962
2019,8,21,27.55,0,1.74,94.62,962
2019,8,22,27.3,0,1.87,95.69,962
2019,8,23,27.05,0,1.96,96.56,962
2019,8,0,26.88,0,1.97,96.88,963
2019,8,1,26.75,0,1.94,97,963
2019,8,2,26.6,0,1.76,97.12,963
2019,8,3,26.43,0,1.4,97.31,963
2019,8,4,26.28,0,1.12,97.44,963
2019,8,5,26.13,0,0.91,97.38,963
2019,8,6,26.78,78.81,1.27,96.06,963
2019,8,7,27.46,228.48,1.81,93.25,963
2019,8,8,28.37,391.33,1.95,88.25,963
2019,8,9,29.3,575.12,2.22,82.56,963
2019,8,10,30.4,698.59,2.57,77.44,963
2019,8,11,31.42,811.31,2.68,73.62,963
2019,8,12,32.01,811.17,2.52,71.81,963
2019,8,13,32.24,696.03,2.31,71.38,963
2019,8,14,32.21,555.65,2.11,71.81,963
2019,8,15,31.98,431.99,2.03,73.19,963
2019,8,16,31.47,243.41,1.69,77.38,963
2019,8,17,30.56,96.25,1.55,80.44,963
2019,8,18,28.94,9.16,1.01,89.75,963
2019,8,19,28.18,0,0.97,92.75,963
2019,8,20,27.8,0,1,93.88,963
2019,8,21,27.54,0,0.98,94.88,963
2019,8,22,27.37,0,0.96,95.56,963
2019,8,23,27.19,0,0.95,96.12,963
2019,8,0,26.99,0,0.95,96.5,964
2019,8,1,26.78,0,0.99,96.75,964
2019,8,2,26.57,0,0.98,96.94,964
2019,8,3,26.32,0,0.88,97.19,964
2019,8,4,26.13,0,0.77,97.25,964
2019,8,5,26.13,0,0.66,96.56,964
2019,8,6,27.27,65.63,0.6,94.5,964
2019,8,7,28.93,167.59,0.31,83.25,964
2019,8,8,30.8,277.6,0.59,70.25,964
2019,8,9,31.58,510.64,1.27,67.31,964
2019,8,10,31.91,619.67,1.64,67.75,964
2019,8,11,32.15,658.64,1.87,68.31,964
2019,8,12,32.3,677.08,1.94,68.69,964
2019,8,13,32.26,669.95,1.88,69.62,964
2019,8,14,32.02,541.66,1.67,71.12,964
2019,8,15,31.57,356.25,1.3,74.81,964
2019,8,16,30.93,227.77,1.19,76.81,964
2019,8,17,29.8,80.47,1.22,80.19,964
2019,8,18,28.7,7.44,0.79,89.81,964
2019,8,19,28.15,0,0.67,93.19,964
2019,8,20,27.79,0,0.7,93.94,964
2019,8,21,27.48,0,0.74,94.62,964
2019,8,22,27.18,0,0.83,95.25,964
2019,8,23,26.87,0,0.92,96,964
2019,8,0,26.65,0,1.07,96.62,965
2019,8,1,26.48,0,1.17,97.19,965
2019,8,2,26.37,0,1.22,97.5,965
2019,8,3,26.32,0,1.25,97.56,965
2019,8,4,26.19,0,1.06,97.75,965
2019,8,5,25.99,0,0.78,97.94,965
2019,8,6,26.44,89.55,1.16,97.25,965
2019,8,7,27.2,258.21,2.14,94.31,965
2019,8,8,27.8,457.43,2.61,91.38,965
2019,8,9,28.47,593.27,3.16,87.06,965
2019,8,10,29.48,617.24,3.37,82.75,965
2019,8,11,30.36,670.32,3.35,80,965
2019,8,12,31.09,591.34,3.43,78,965
2019,8,13,31.48,605.97,3.55,76.5,965
2019,8,14,31.28,465.41,3.6,77.44,965
2019,8,15,30.63,355.37,3.38,80.5,965
2019,8,16,29.98,227.09,2.96,83.56,965
2019,8,17,29.12,85.23,2.23,87.81,965
2019,8,18,27.87,7.74,1.45,92.94,965
2019,8,19,27.26,0,1.33,94.25,965
2019,8,20,26.9,0,1.25,95.12,965
2019,8,21,26.6,0,1.21,95.88,965
2019,8,22,26.36,0,1.23,96.38,965
2019,8,23,26.13,0,1.06,96.94,965
2019,8,0,25.94,0,0.78,97.44,966
2019,8,1,25.89,0,0.57,97.31,966
2019,8,2,25.94,0,0.52,96.75,966
2019,8,3,25.89,0,0.65,96.94,966
2019,8,4,25.8,0,0.96,97.44,966
2019,8,5,25.82,0,1.34,97.56,966
2019,8,6,26.37,34.42,1.86,96.44,966
2019,8,7,26.9,125.8,2.14,95.31,966
2019,8,8,27.49,257.95,2.11,93.88,966
2019,8,9,28.03,365.55,1.82,92.38,966
2019,8,10,28.54,443.81,1.02,90.69,966
2019,8,11,28.88,468.97,0.45,90.12,966
2019,8,12,29.04,462.64,1.16,90.12,966
2019,8,13,29.03,464.32,1.96,90.12,966
2019,8,14,28.84,409.94,2.6,91.12,966
2019,8,15,28.47,195.12,2.86,92.94,966
2019,8,16,28.12,169.46,2.79,94.5,966
2019,8,17,27.69,73.7,2.47,95.75,966
2019,8,18,27.11,7.62,2.05,96.88,966
2019,8,19,26.79,0,1.94,97.12,966
2019,8,20,26.57,0,1.86,97.19,966
2019,8,21,26.35,0,1.82,97.25,966
2019,8,22,26.14,0,1.66,97.38,966
2019,8,23,25.94,0,1.43,97.5,966
2019,8,0,25.73,0,1.21,97.75,967
2019,8,1,25.55,0,1.15,97.81,967
2019,8,2,25.42,0,1.27,97.75,967
2019,8,3,25.33,0,1.55,97.62,967
2019,8,4,25.27,0,1.88,97.38,967
2019,8,5,25.24,0,2.15,97.19,967
2019,8,6,25.79,29.91,2.85,96.19,967
2019,8,7,26.88,105.92,3.37,93.25,967
2019,8,8,27.94,210.93,4.01,88.44,967
2019,8,9,28.9,285.95,4.07,84.25,967
2019,8,10,29.85,546.83,3.97,81.25,967
2019,8,11,30.51,550.35,3.89,79.25,967
2019,8,12,30.83,543.26,3.74,78.44,967
2019,8,13,30.7,471.43,3.49,79.06,967
2019,8,14,30.3,373.88,3.07,81.44,967
2019,8,15,29.69,227.45,2.81,84.62,967
2019,8,16,28.93,132.97,2.73,88.56,967
2019,8,17,28.18,47.13,2.63,92.94,967
2019,8,18,27.65,5.57,2.84,95,967
2019,8,19,27.43,0,3.19,95.94,967
2019,8,20,27.29,0,3.17,96.44,967
2019,8,21,27.12,0,2.89,96.62,967
2019,8,22,26.9,0,2.48,96.94,967
2019,8,23,26.64,0,2.18,97.12,967
2019,8,0,26.33,0,1.81,97.56,968
2019,8,1,26.08,0,1.52,97.81,968
2019,8,2,25.96,0,1.44,97.88,968
2019,8,3,25.92,0,1.54,97.81,968
2019,8,4,25.89,0,1.58,97.69,968
2019,8,5,25.89,0,1.57,97.75,968
2019,8,6,26.55,74.31,2.04,96.69,968
2019,8,7,27.38,236.04,2.41,95.06,968
2019,8,8,28.18,439.28,2.68,93.12,968
2019,8,9,28.73,552.77,2.97,91.31,968
2019,8,10,29.13,646.3,3.01,89.5,968
2019,8,11,29.35,700.64,2.95,88.38,968
2019,8,12,29.37,697.34,2.92,87.56,968
2019,8,13,29.23,610.48,2.87,87.12,968
2019,8,14,28.97,501.35,2.74,87.12,968
2019,8,15,28.63,417.18,2.54,88,968
2019,8,16,28.21,254.01,2.24,90.38,968
2019,8,17,27.63,106.29,1.8,93.44,968
2019,8,18,26.78,6.62,1.37,96.25,968
2019,8,19,26.43,0,1.57,96.69,968
2019,8,20,26.19,0,1.66,97,968
2019,8,21,25.96,0,1.55,97.44,968
2019,8,22,25.79,0,1.48,97.69,968
2019,8,23,25.65,0,1.4,97.75,968
2019,8,0,25.52,0,1.22,97.81,969
2019,8,1,25.39,0,1.06,97.81,969
2019,8,2,25.26,0,1.01,97.75,969
2019,8,3,25.16,0,1.08,97.88,969
2019,8,4,25.12,0,1.2,97.81,969
2019,8,5,25.13,0,1.38,97.69,969
2019,8,6,26.19,76.28,2.36,95.62,969
2019,8,7,27.48,245.81,2.74,92.44,969
2019,8,8,28.95,416.79,3.01,85.38,969
2019,8,9,30.01,576.27,3.24,81.12,969
2019,8,10,30.9,619.84,3.34,78.75,969
2019,8,11,31.59,622.3,3.33,77.06,969
2019,8,12,32.01,679.01,3.27,75.62,969
2019,8,13,32.18,553.84,3.17,74.81,969
2019,8,14,32.15,471.67,3.08,75,969
2019,8,15,31.84,325.48,2.94,76.5,969
2019,8,16,31.12,206.05,2.6,81,969
2019,8,17,29.98,89.88,2.21,85.88,969
2019,8,18,28.41,6.38,1.63,92.69,969
2019,8,19,27.78,0,1.77,94.44,969
2019,8,20,27.38,0,1.83,95.62,969
2019,8,21,27.02,0,1.6,96.81,969
2019,8,22,26.69,0,1.27,97.62,969
2019,8,23,26.39,0,1.04,98.19,969
2019,8,0,26.14,0,0.91,98.5,970
2019,8,1,25.94,0,0.85,98.56,970
2019,8,2,25.76,0,0.8,98.62,970
2019,8,3,25.64,0,0.81,98.62,970
2019,8,4,25.57,0,0.88,98.62,970
2019,8,5,25.54,0,1,98.62,970
2019,8,6,26.55,66.03,1.9,96.06,970
2019,8,7,27.64,223.43,2.37,92.06,970
2019,8,8,28.65,411.64,2.57,87.06,970
2019,8,9,29.41,548.26,2.79,83.94,970
2019,8,10,30.11,639.54,2.88,81.69,970
2019,8,11,30.67,752.16,2.94,80.12,970
2019,8,12,30.98,730.02,3.03,79.19,970
2019,8,13,31.05,639.98,3.09,79,970
2019,8,14,30.86,570.55,3.07,80.06,970
2019,8,15,30.48,431,2.81,82.94,970
2019,8,16,29.89,255.22,2.47,85.88,970
2019,8,17,28.88,88.8,1.9,90.88,970
2019,8,18,27.87,6.61,1.56,94.5,970
2019,8,19,27.48,0,1.65,95.31,970
2019,8,20,27.19,0,1.6,96,970
2019,8,21,26.92,0,1.52,96.5,970
2019,8,22,26.61,0,1.41,97.19,970
2019,8,23,26.35,0,1.29,97.69,970
2019,8,0,26.13,0,1.26,97.94,971
2019,8,1,25.98,0,1.29,98,971
2019,8,2,25.87,0,1.38,97.88,971
2019,8,3,25.77,0,1.39,97.88,971
2019,8,4,25.66,0,1.37,98,971
2019,8,5,25.62,0,1.43,98,971
2019,8,6,26.4,88.02,2.18,96.25,971
2019,8,7,27.38,279.95,2.52,94.12,971
2019,8,8,28.63,461.02,2.96,89.12,971
2019,8,9,29.71,636.2,3.27,84.44,971
2019,8,10,30.64,680.69,3.37,80.88,971
2019,8,11,31.47,568.2,3.38,77.94,971
2019,8,12,32.01,631.74,3.33,75.62,971
2019,8,13,32.23,601.61,3.22,74.12,971
2019,8,14,31.97,479.4,2.99,74.19,971
2019,8,15,31.64,372.27,2.66,76.19,971
2019,8,16,31.26,228.15,2.35,79.06,971
2019,8,17,30.14,106.37,2,83.19,971
2019,8,18,28.44,7.22,1.31,91.62,971
2019,8,19,27.78,0,1.39,93.56,971
2019,8,20,27.39,0,1.5,94.75,971
2019,8,21,27.02,0,1.43,96,971
2019,8,22,26.7,0,1.31,97,971
2019,8,23,26.4,0,1.15,97.88,971
2019,8,0,26.2,0,0.96,98.31,972
2019,8,1,26.06,0,0.76,98.38,972
2019,8,2,25.97,0,0.63,98.12,972
2019,8,3,25.99,0,0.59,97.31,972
2019,8,4,26.06,0,0.57,96.12,972
2019,8,5,26.13,0,0.52,95.38,972
2019,8,6,27,85.47,0.55,95.12,972
2019,8,7,29.08,281.57,0.46,84.81,972
2019,8,8,30.53,473.42,0.91,73.81,972
2019,8,9,31.24,709.98,1.53,71.81,972
2019,8,10,32.08,781.11,1.35,69.69,972
2019,8,11,32.36,816.53,1.35,68.94,972
2019,8,12,31.97,778.41,1.69,70.56,972
2019,8,13,31.73,707.27,1.81,72.06,972
2019,8,14,31.63,558.76,1.87,72.75,972
2019,8,15,31.73,439,1.87,72.56,972
2019,8,16,31.54,260.39,1.67,74.5,972
2019,8,17,30.73,92.6,1.43,78,972
2019,8,18,28.99,7.39,0.86,88.81,972
2019,8,19,28.33,0,0.86,91.38,972
2019,8,20,27.93,0,0.94,92.62,972
2019,8,21,27.62,0,0.97,93.88,972
2019,8,22,27.32,0,0.98,95.06,972
2019,8,23,27.05,0,0.95,96.12,972
2019,8,0,26.8,0,0.87,96.94,973
2019,8,1,26.56,0,0.72,97.62,973
2019,8,2,26.37,0,0.6,97.88,973
2019,8,3,26.31,0,0.56,97.56,973
2019,8,4,26.22,0,0.59,97.31,973
2019,8,5,26.14,0,0.61,97.31,973
2019,8,6,26.94,57.8,0.81,96.38,973
2019,8,7,28.16,179.02,1.17,91.69,973
2019,8,8,29.74,301.8,1.19,82.75,973
2019,8,9,30.82,451.48,1.26,76.62,973
2019,8,10,31.45,492.97,1.25,73.62,973
2019,8,11,31.74,600.45,1.12,72.19,973
2019,8,12,31.74,713.41,1.1,72.38,973
2019,8,13,31.58,651.45,1.16,73.5,973
2019,8,14,31.45,514.84,1.24,74.81,973
2019,8,15,31.23,398.93,1.23,76.81,973
2019,8,16,31.04,224.02,1.09,79.12,973
2019,8,17,30.19,87.45,1.03,81.56,973
2019,8,18,29.11,0,0.61,89.25,973
2019,8,19,28.85,0,0.62,88.5,973
2019,8,20,28.58,0,0.64,88.94,973
2019,8,21,28.1,0,0.67,91.38,973
2019,8,22,27.64,0,0.72,93.5,973
2019,8,23,27.33,0,0.76,94.81,973
2019,9,0,27.08,0,0.74,95.69,974
2019,9,1,26.91,0,0.67,96.44,974
2019,9,2,26.7,0,0.57,96.69,974
2019,9,3,26.57,0,0.53,96.75,974
2019,9,4,26.46,0,0.57,96.94,974
2019,9,5,26.36,5.78,0.61,96.5,974
2019,9,6,27.22,13.66,0.79,95.5,974
2019,9,7,28.03,57.42,1.31,92.38,974
2019,9,8,29.13,149.13,1.48,88.75,974
2019,9,9,30.26,360.78,1.52,84,974
2019,9,10,31.05,610.48,1.32,80.62,974
2019,9,11,31.59,649.74,1.04,78.12,974
2019,9,12,31.9,575.12,0.91,76.44,974
2019,9,13,32.05,469.66,0.94,75.62,974
2019,9,14,32.04,319.77,1,75.69,974
2019,9,15,31.88,104.45,0.98,77.12,974
2019,9,16,31.71,52.76,0.9,79.5,974
2019,9,17,31.08,22.27,0.79,80.75,974
2019,9,18,30.02,0,0.36,88.06,974
2019,9,19,29.49,0,0.31,90.06,974
2019,9,20,29.13,0,0.32,91.31,974
2019,9,21,28.75,0,0.36,92.75,974
2019,9,22,28.61,0,0.12,91.75,974
2019,9,23,28.09,0,0.64,95.38,974
2019,9,0,27.67,0,0.99,97,975
2019,9,1,27.4,0,0.98,97.5,975
2019,9,2,27.24,0,0.83,97.38,975
2019,9,3,27.14,0,0.97,97,975
2019,9,4,26.95,0,1.1,97.06,975
2019,9,5,26.73,0,1.19,97.31,975
2019,9,6,26.94,72.41,1.65,96.44,975
2019,9,7,27.59,232.3,2.44,93.56,975
2019,9,8,28.61,435.09,2.78,88.62,975
2019,9,9,29.57,572.93,2.72,83.69,975
2019,9,10,30.04,663.71,2.57,81.25,975
2019,9,11,30.25,700.01,2.66,80.5,975
2019,9,12,30.65,642.84,2.76,79.5,975
2019,9,13,31.19,591.76,2.76,78.25,975
2019,9,14,31.63,494.6,2.73,76.81,975
2019,9,15,31.69,305.25,2.61,76.56,975
2019,9,16,31.23,168.21,2.15,79.81,975
2019,9,17,30.33,67.8,1.91,83.12,975
2019,9,18,28.62,0,1.18,91.5,975
2019,9,19,28.05,0,1.19,93.12,975
2019,9,20,27.65,0,1.24,94.25,975
2019,9,21,27.27,0,1.19,95.5,975
2019,9,22,26.95,0,1.04,96.44,975
2019,9,23,26.67,0,0.91,97.06,975
2019,9,0,26.45,0,0.86,97.62,976
2019,9,1,26.26,0,0.84,98,976
2019,9,2,26.09,0,0.88,98.25,976
2019,9,3,25.96,0,0.95,98.25,976
2019,9,4,25.87,0,1.04,98.25,976
2019,9,5,25.84,0,1.21,98.06,976
2019,9,6,26.73,55.59,2.17,96.19,976
2019,9,7,27.86,210.23,2.97,93.25,976
2019,9,8,28.79,373.39,3.49,90.44,976
2019,9,9,29.44,536.45,3.77,89.25,976
2019,9,10,29.84,630.42,3.83,89.31,976
2019,9,11,30.22,607.62,3.89,89.12,976
2019,9,12,30.55,446.5,4.27,87.69,976
2019,9,13,30.75,485.07,4.83,85,976
2019,9,14,30.67,386.06,4.86,82.69,976
2019,9,15,30.46,387.2,4.27,81.94,976
2019,9,16,30.05,198.78,3.25,84.5,976
2019,9,17,29.23,79.63,2.14,89.75,976
2019,9,18,28.03,0,1.49,94.25,976
2019,9,19,27.66,0,1.56,95,976
2019,9,20,27.42,0,1.6,95.62,976
2019,9,21,27.16,0,1.51,96.38,976
2019,9,22,26.93,0,1.39,96.94,976
2019,9,23,26.73,0,1.3,97.44,976
2019,9,0,26.6,0,1.28,97.75,977
2019,9,1,26.51,0,1.28,97.88,977
2019,9,2,26.33,0,0.93,98.12,977
2019,9,3,26.2,0,0.87,98.19,977
2019,9,4,26.24,0,1.2,98.06,977
2019,9,5,26.3,0,1.39,97.81,977
2019,9,6,26.85,57.99,1.89,96.81,977
2019,9,7,27.64,218.3,2.49,95.25,977
2019,9,8,28.51,375.72,2.88,93.5,977
2019,9,9,29.23,521.4,3.35,90.88,977
2019,9,10,29.71,577.28,3.65,88.75,977
2019,9,11,30.18,580.56,3.84,86.31,977
2019,9,12,30.58,504.35,3.77,84.69,977
2019,9,13,30.76,515.85,3.5,84.44,977
2019,9,14,30.54,451.7,3.06,86.25,977
2019,9,15,30.14,301.16,2.71,88.94,977
2019,9,16,29.68,173.43,2.58,91.31,977
2019,9,17,28.96,62.77,2.33,94.06,977
2019,9,18,28.15,0,2.19,95.88,977
2019,9,19,27.68,0,2.16,96.5,977
2019,9,20,27.33,0,1.95,96.81,977
2019,9,21,27.04,0,1.7,97.25,977
2019,9,22,26.83,0,1.59,97.44,977
2019,9,23,26.66,0,1.47,97.69,977
2019,9,0,26.55,0,1.38,97.75,978
2019,9,1,26.48,0,1.35,97.69,978
2019,9,2,26.34,0,1.31,97.88,978
2019,9,3,26.28,0,1.48,97.75,978
2019,9,4,26.33,0,1.83,97.38,978
2019,9,5,26.38,0,2.22,97.12,978
2019,9,6,26.83,59.77,2.8,96.25,978
2019,9,7,27.78,202.2,3.16,94.5,978
2019,9,8,28.87,368.74,3.56,90.56,978
2019,9,9,29.52,504.48,3.8,87.25,978
2019,9,10,29.87,605.74,3.85,85.38,978
2019,9,11,30.06,649.29,3.86,84.06,978
2019,9,12,30.12,664.41,3.81,83.69,978
2019,9,13,29.83,563.58,3.54,85.44,978
2019,9,14,29.39,499.49,3.24,88.31,978
2019,9,15,29.02,367.94,2.88,90.81,978
2019,9,16,28.76,220.02,2.56,92.5,978
2019,9,17,28.31,80.37,2.18,94.25,978
2019,9,18,27.6,0,1.87,96.06,978
2019,9,19,27.3,0,1.97,96.5,978
2019,9,20,27.12,0,2.18,96.75,978
2019,9,21,26.97,0,2.44,96.81,978
2019,9,22,26.82,0,2.41,97.06,978
2019,9,23,26.72,0,2.25,97.19,978
2019,9,0,26.65,0,2.02,97.31,979
2019,9,1,26.63,0,1.9,97.31,979
2019,9,2,26.54,0,1.68,97.56,979
2019,9,3,26.44,0,1.56,97.69,979
2019,9,4,26.39,0,1.61,97.62,979
2019,9,5,26.33,0,1.73,97.5,979
2019,9,6,26.86,73.99,2.43,96.31,979
2019,9,7,27.84,242.2,2.94,93.44,979
2019,9,8,28.88,403.32,3.43,87.88,979
2019,9,9,29.85,503.5,3.81,83.19,979
2019,9,10,30.63,596.99,4.04,80.44,979
2019,9,11,31.3,617.38,4.22,78.31,979
2019,9,12,31.67,614.44,4.38,77.12,979
2019,9,13,31.83,611.93,4.53,76.62,979
2019,9,14,31.68,493.74,4.6,77.12,979
2019,9,15,31.11,375.56,4.37,79.81,979
2019,9,16,30.38,222.76,3.91,83.75,979
2019,9,17,29.25,80.79,3.17,88.75,979
2019,9,18,27.97,0,2.45,93.44,979
2019,9,19,27.48,0,2.33,95,979
2019,9,20,27.21,0,2.37,95.88,979
2019,9,21,27.04,0,2.56,96.38,979
2019,9,22,26.95,0,2.68,96.56,979
2019,9,23,26.9,0,2.67,96.69,979
2019,9,0,26.85,0,2.59,96.81,980
2019,9,1,26.8,0,2.52,96.62,980
2019,9,2,26.72,0,2.44,96.62,980
2019,9,3,26.62,0,2.43,96.75,980
2019,9,4,26.54,0,2.42,96.88,980
2019,9,5,26.47,0,2.32,97,980
2019,9,6,26.91,28.27,2.61,96.19,980
2019,9,7,27.88,75.93,3.08,94,980
2019,9,8,28.88,142.02,3.74,89.81,980
2019,9,9,29.77,286.44,4.36,85.12,980
2019,9,10,30.58,434.46,4.79,81.56,980
2019,9,11,31.1,584.29,5.08,79.69,980
2019,9,12,31.33,497.61,5.15,79,980
2019,9,13,31.23,402.77,4.93,80.19,980
2019,9,14,30.62,329.77,4.45,83.69,980
2019,9,15,30.01,221.28,3.81,87.5,980
2019,9,16,29.5,129.64,3.2,90.94,980
2019,9,17,28.85,42.23,2.64,93.94,980
2019,9,18,28.17,0,2.28,96,980
2019,9,19,27.87,0,2.27,96.56,980
2019,9,20,27.64,0,2.22,96.88,980
2019,9,21,27.44,0,2.13,97.06,980
2019,9,22,27.21,0,2.01,97.31,980
2019,9,23,27.01,0,1.87,97.44,980
2019,9,0,26.82,0,1.67,97.62,981
2019,9,1,26.65,0,1.54,97.69,981
2019,9,2,26.63,0,2.14,97.31,981
2019,9,3,26.55,0,2.25,97.19,981
2019,9,4,26.38,0,2.03,97.25,981
2019,9,5,26.23,0,2.02,97.31,981
2019,9,6,26.72,49.05,2.64,96.19,981
2019,9,7,27.83,188.61,3.2,92.75,981
2019,9,8,29.01,343.84,3.78,87.94,981
2019,9,9,30.02,449.72,4.07,84.75,981
2019,9,10,30.7,423.26,4.2,82.56,981
2019,9,11,31.22,298.52,4.26,80.88,981
2019,9,12,31.42,264.3,4.22,80.25,981
2019,9,13,31.49,217.06,4.2,80.12,981
2019,9,14,31.41,178.09,4.18,80.06,981
2019,9,15,30.96,123.88,3.95,81.56,981
2019,9,16,30.16,107.52,3.47,85.31,981
2019,9,17,29.05,45.31,2.74,90.56,981
2019,9,18,27.88,0,2.17,94.69,981
2019,9,19,27.44,0,2.22,95.94,981
2019,9,20,27.15,0,2.13,96.81,981
2019,9,21,26.98,0,2.02,97.06,981
2019,9,22,26.86,0,2.03,97.06,981
2019,9,23,26.73,0,1.94,97.25,981
2019,9,0,26.63,0,1.81,97.31,982
2019,9,1,26.54,0,1.71,97.38,982
2019,9,2,26.44,0,1.52,97.56,982
2019,9,3,26.33,0,1.4,97.69,982
2019,9,4,26.22,0,1.32,97.81,982
2019,9,5,26.12,0,1.24,97.94,982
2019,9,6,26.9,34.83,1.92,96.38,982
2019,9,7,28.09,143.45,2.43,93.12,982
2019,9,8,29.3,268.22,2.77,88.38,982
2019,9,9,30.44,403.56,2.85,83.94,982
2019,9,10,31.33,568.8,2.78,80.44,982
2019,9,11,32.05,619.59,2.73,77.94,982
2019,9,12,32.52,628.67,2.73,75.81,982
2019,9,13,32.72,610.59,2.8,74.56,982
2019,9,14,32.44,528.23,2.72,76.19,982
2019,9,15,31.75,343.47,2.47,79.69,982
2019,9,16,30.77,194.6,2.26,83.12,982
2019,9,17,29.66,65.95,1.85,88.56,982
2019,9,18,28.58,0,1.51,93.69,982
2019,9,19,28.17,0,1.85,95.06,982
2019,9,20,27.96,0,2.24,96.06,982
2019,9,21,27.83,0,2.31,96.75,982
2019,9,22,27.73,0,2.13,97.06,982
2019,9,23,27.59,0,1.8,97.31,982
2019,9,0,27.44,0,1.46,97.56,983
2019,9,1,27.28,0,1.25,97.69,983
2019,9,2,27.12,0,1.12,97.88,983
2019,9,3,26.96,0,1.05,97.81,983
2019,9,4,26.86,0,1.23,97.56,983
2019,9,5,26.76,0,1.38,97.44,983
2019,9,6,26.98,56.76,1.67,97,983
2019,9,7,27.55,212.25,2.28,96.06,983
2019,9,8,28.26,370.45,2.45,94.19,983
2019,9,9,29.21,514.98,2.35,89.56,983
2019,9,10,30.12,492.58,2.17,85.25,983
2019,9,11,30.63,532.96,2.22,82.81,983
2019,9,12,30.85,454.19,2.32,82,983
2019,9,13,30.93,322.68,2.25,81.81,983
2019,9,14,30.82,242.07,1.98,83.62,983
2019,9,15,30.58,240.63,1.64,86.38,983
2019,9,16,30.16,133.83,1.61,87.19,983
2019,9,17,29.43,43.37,1.27,91.62,983
2019,9,18,28.52,0,1.01,95.44,983
2019,9,19,28.19,0,1.2,96.31,983
2019,9,20,27.99,0,1.31,96.94,983
2019,9,21,27.82,0,1.4,97.31,983
2019,9,22,27.66,0,1.53,97.5,983
2019,9,23,27.48,0,1.46,97.56,983
2019,9,0,27.26,0,1.34,97.75,984
2019,9,1,27.09,0,1.32,97.81,984
2019,9,2,26.92,0,1.18,97.88,984
2019,9,3,26.78,0,1.03,97.94,984
2019,9,4,26.67,0,0.97,97.94,984
2019,9,5,26.59,0,1.02,97.88,984
2019,9,6,26.95,27.44,1.35,97.38,984
2019,9,7,27.66,165.62,2.07,95.69,984
2019,9,8,28.4,297.02,2.19,93.5,984
2019,9,9,29.34,388.77,2.27,88.75,984
2019,9,10,30.12,440.45,2.3,84.88,984
